type,model_id,time_to_first_byte,time_to_first_token,total_time,num_output_tokens,tokens_per_second,content_validated,total_cost,status_code
chat_completion,bedrock_claude_haiku35_pipeline_mock,1314,1387,10335,271,26.22157716497339,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2705,2781,14290,271,18.964310706787966,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1031,1053,11390,271,23.7928007023705,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3011,3012,15926,271,17.016199924651513,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2124,2454,15076,271,17.975590342265853,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2393,2397,18190,271,14.898295766904893,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1448,1472,13586,271,19.947004269100542,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,887,894,15164,271,17.871274070166184,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2287,2364,19274,271,14.060392238248417,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2577,2585,18807,271,14.409528367097359,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2041,2045,18081,271,14.988109064764117,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1483,1483,16308,271,16.617610988471917,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1273,1730,19206,271,14.110173903988338,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1342,1342,18255,271,14.845247877293893,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1076,1139,18192,271,14.89665787159191,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1577,3202,20644,271,13.127300910676226,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1095,1095,19121,271,14.172898906960935,True,0.0,200
